language,sentence_id,type,n_nodes,max_arity,mean_arity,tree_depth,mean_depth,density
Spanish,1535,natural,12,4,2.2,5,2.3333333333333335,0.08333333333333333
Spanish,1535,random,12,3,1.2222222222222223,8,3.3333333333333335,0.08333333333333333
Spanish,1536,natural,19,5,2.25,6,2.526315789473684,0.05263157894736842
Spanish,1536,random,19,5,1.8,5,2.263157894736842,0.05263157894736842
Spanish,1537,natural,20,4,2.7142857142857144,4,2.25,0.05
Spanish,1537,random,20,3,1.4615384615384615,9,3.8,0.05
Spanish,1538,natural,16,4,3.0,4,2.375,0.0625
Spanish,1538,random,16,3,1.5,4,2.25,0.0625
Spanish,1539,natural,11,4,2.0,3,1.7272727272727273,0.09090909090909091
Spanish,1539,random,11,4,1.6666666666666667,3,1.7272727272727273,0.09090909090909091
Spanish,1540,natural,29,4,2.4545454545454546,5,2.5357142857142856,0.0332512315270936
Spanish,1540,random,29,5,1.6470588235294117,7,3.1379310344827585,0.034482758620689655
Spanish,1541,natural,21,5,2.0,5,2.5238095238095237,0.047619047619047616
Spanish,1541,random,21,4,1.5384615384615385,9,3.3333333333333335,0.047619047619047616
Spanish,1542,natural,36,6,2.75,6,3.1176470588235294,0.02619047619047619
Spanish,1542,random,36,5,1.75,10,4.472222222222222,0.027777777777777776
Spanish,1543,natural,16,4,2.5,3,1.8125,0.0625
Spanish,1543,random,16,3,1.3636363636363635,9,4.0,0.0625
Spanish,1544,natural,11,4,2.0,3,1.8181818181818181,0.09090909090909091
Spanish,1544,random,11,4,1.4285714285714286,5,2.090909090909091,0.09090909090909091
Spanish,1545,natural,10,4,3.0,2,1.4,0.1
Spanish,1545,random,10,3,1.8,4,1.9,0.1
Spanish,1546,natural,21,5,2.7142857142857144,5,2.6,0.04523809523809524
Spanish,1546,random,21,4,1.5384615384615385,7,2.9047619047619047,0.047619047619047616
Spanish,1547,natural,18,5,2.8333333333333335,3,1.8888888888888888,0.05555555555555555
Spanish,1547,random,18,5,1.4166666666666667,8,2.888888888888889,0.05555555555555555
Spanish,1548,natural,43,6,2.857142857142857,8,3.8048780487804876,0.0221483942414175
Spanish,1548,random,43,5,1.5,15,7.162790697674419,0.023255813953488372
Spanish,1549,natural,24,3,2.5555555555555554,6,2.9166666666666665,0.041666666666666664
Spanish,1549,random,24,4,1.4375,8,3.1666666666666665,0.041666666666666664
Spanish,1550,natural,35,7,3.090909090909091,6,2.5428571428571427,0.02857142857142857
Spanish,1550,random,35,5,1.4782608695652173,10,4.685714285714286,0.02857142857142857
Spanish,1551,natural,28,6,2.7,4,2.1785714285714284,0.03571428571428571
Spanish,1551,random,28,5,1.588235294117647,12,4.607142857142857,0.03571428571428571
Spanish,1552,natural,27,5,2.888888888888889,4,2.3703703703703702,0.037037037037037035
Spanish,1552,random,27,4,1.625,9,3.4444444444444446,0.037037037037037035
Spanish,1553,natural,29,5,2.4545454545454546,4,2.5,0.0332512315270936
Spanish,1553,random,29,4,1.4736842105263157,9,4.448275862068965,0.034482758620689655
Spanish,1554,natural,23,4,2.4444444444444446,4,2.347826086956522,0.043478260869565216
Spanish,1554,random,23,4,1.4666666666666666,7,3.1739130434782608,0.043478260869565216
Spanish,1555,natural,15,5,2.3333333333333335,3,1.6666666666666667,0.06666666666666667
Spanish,1555,random,15,3,1.4,8,3.466666666666667,0.06666666666666667
Spanish,1556,natural,8,5,2.3333333333333335,3,1.25,0.125
Spanish,1556,random,8,3,1.75,3,1.5,0.125
Spanish,1557,natural,14,4,3.0,3,1.9230769230769231,0.06593406593406594
Spanish,1557,random,14,3,1.4444444444444444,5,2.4285714285714284,0.07142857142857142
Spanish,1558,natural,9,4,2.6666666666666665,2,1.3333333333333333,0.1111111111111111
Spanish,1558,random,9,5,2.6666666666666665,2,1.2222222222222223,0.1111111111111111
Spanish,1559,natural,43,7,2.8,5,2.511627906976744,0.023255813953488372
Spanish,1559,random,43,5,1.5555555555555556,13,6.023255813953488,0.023255813953488372
Spanish,1560,natural,8,4,2.3333333333333335,2,1.25,0.125
Spanish,1560,random,8,3,1.75,4,1.75,0.125
Spanish,1561,natural,19,5,2.8333333333333335,4,2.611111111111111,0.049707602339181284
Spanish,1561,random,19,4,2.0,5,2.6315789473684212,0.05263157894736842
Spanish,1562,natural,39,7,2.5,5,2.4444444444444446,0.023616734143049933
Spanish,1562,random,39,4,1.6521739130434783,12,6.333333333333333,0.02564102564102564
Spanish,1563,natural,47,6,2.25,7,3.5,0.020814061054579093
Spanish,1563,random,47,4,1.6428571428571428,8,4.340425531914893,0.02127659574468085
Spanish,1564,natural,31,6,3.2222222222222223,6,3.3333333333333335,0.03118279569892473
Spanish,1564,random,31,5,1.7647058823529411,7,3.2903225806451615,0.03225806451612903
Spanish,1565,natural,17,6,2.2857142857142856,3,1.6470588235294117,0.058823529411764705
Spanish,1565,random,17,4,2.0,5,2.411764705882353,0.058823529411764705
Spanish,1566,natural,21,4,2.5,5,3.1904761904761907,0.047619047619047616
Spanish,1566,random,21,4,1.6666666666666667,5,2.7142857142857144,0.047619047619047616
Spanish,1567,natural,26,3,2.272727272727273,5,2.923076923076923,0.038461538461538464
Spanish,1567,random,26,6,1.7857142857142858,5,2.3076923076923075,0.038461538461538464
Spanish,1568,natural,21,3,2.25,5,2.736842105263158,0.04285714285714286
Spanish,1568,random,21,3,1.4285714285714286,9,4.095238095238095,0.047619047619047616
Spanish,1569,natural,36,4,2.6923076923076925,4,2.7222222222222223,0.027777777777777776
Spanish,1569,random,36,4,1.6666666666666667,13,6.0,0.027777777777777776
Spanish,1570,natural,16,5,2.5,5,2.3125,0.0625
Spanish,1570,random,16,4,1.875,5,2.625,0.0625
Spanish,1571,natural,20,4,2.375,5,2.45,0.05
Spanish,1571,random,20,3,1.4615384615384615,7,3.4,0.05
Spanish,1572,natural,5,3,2.0,2,1.0,0.2
Spanish,1572,random,5,2,1.3333333333333333,3,1.4,0.2
Spanish,1573,natural,43,5,3.1538461538461537,6,3.1666666666666665,0.022702104097452935
Spanish,1573,random,43,4,1.5,15,6.906976744186046,0.023255813953488372
Spanish,1574,natural,35,6,2.6153846153846154,5,2.7142857142857144,0.02857142857142857
Spanish,1574,random,35,4,1.619047619047619,7,3.742857142857143,0.02857142857142857
Spanish,1575,natural,24,5,2.2,6,2.6956521739130435,0.03985507246376811
Spanish,1575,random,24,4,1.5333333333333334,11,4.833333333333333,0.041666666666666664
Spanish,1576,natural,15,3,2.3333333333333335,4,2.1333333333333333,0.06666666666666667
Spanish,1576,random,15,3,1.5555555555555556,7,3.533333333333333,0.06666666666666667
Spanish,1577,natural,26,7,3.125,3,1.8076923076923077,0.038461538461538464
Spanish,1577,random,26,5,1.6666666666666667,6,2.730769230769231,0.038461538461538464
Spanish,1578,natural,60,6,2.1481481481481484,10,5.084745762711864,0.01638418079096045
Spanish,1578,random,60,5,1.5945945945945945,10,5.55,0.016666666666666666
Spanish,1579,natural,27,4,2.3636363636363638,5,2.814814814814815,0.037037037037037035
Spanish,1579,random,27,4,1.368421052631579,7,3.5555555555555554,0.037037037037037035
Spanish,1580,natural,20,4,3.0,5,2.6842105263157894,0.04736842105263158
Spanish,1580,random,20,4,1.7272727272727273,8,4.05,0.05
Spanish,1581,natural,12,3,2.5,4,2.0,0.07575757575757576
Spanish,1581,random,12,3,1.375,4,2.0,0.08333333333333333
Spanish,1582,natural,32,4,2.8181818181818183,6,3.84375,0.03125
Spanish,1582,random,32,4,1.631578947368421,11,4.9375,0.03125
Spanish,1583,natural,22,4,2.857142857142857,5,2.4761904761904763,0.04329004329004329
Spanish,1583,random,22,4,1.75,6,3.0,0.045454545454545456
Spanish,1584,natural,16,4,2.142857142857143,3,1.875,0.0625
Spanish,1584,random,16,5,1.6666666666666667,5,2.125,0.0625
Spanish,1585,natural,40,5,2.8461538461538463,6,3.0789473684210527,0.023717948717948717
Spanish,1585,random,40,5,1.56,12,4.425,0.025
Spanish,1586,natural,12,4,2.75,3,1.6666666666666667,0.08333333333333333
Spanish,1586,random,12,3,1.5714285714285714,4,2.0833333333333335,0.08333333333333333
Spanish,1587,natural,23,4,3.0,4,2.409090909090909,0.041501976284584984
Spanish,1587,random,23,4,1.375,8,3.652173913043478,0.043478260869565216
Spanish,1588,natural,51,5,2.7222222222222223,8,4.24,0.019215686274509803
Spanish,1588,random,51,5,1.6666666666666667,9,4.392156862745098,0.0196078431372549
Spanish,1589,natural,20,6,2.7142857142857144,3,1.75,0.05
Spanish,1589,random,20,4,1.4615384615384615,8,3.7,0.05
Spanish,1590,natural,39,7,2.375,7,3.051282051282051,0.02564102564102564
Spanish,1590,random,39,6,1.4074074074074074,9,3.58974358974359,0.02564102564102564
Spanish,1591,natural,31,6,3.75,4,2.225806451612903,0.03225806451612903
Spanish,1591,random,31,4,1.5,8,3.7419354838709675,0.03225806451612903
Spanish,1592,natural,36,7,2.5,5,2.4166666666666665,0.027777777777777776
Spanish,1592,random,36,4,1.4,14,5.777777777777778,0.027777777777777776
Spanish,1593,natural,14,4,2.1666666666666665,3,1.7142857142857142,0.07142857142857142
Spanish,1593,random,14,4,1.625,6,2.642857142857143,0.07142857142857142
Spanish,1594,natural,9,3,1.75,3,1.5,0.09722222222222222
Spanish,1594,random,9,4,2.0,4,1.6666666666666667,0.1111111111111111
Spanish,1595,natural,58,8,2.5454545454545454,8,4.280701754385965,0.01693889897156685
Spanish,1595,random,58,5,1.5833333333333333,17,8.448275862068966,0.017241379310344827
Spanish,1596,natural,31,5,2.3076923076923075,7,3.6774193548387095,0.03225806451612903
Spanish,1596,random,31,5,1.7647058823529411,7,3.4516129032258065,0.03225806451612903
Spanish,1597,natural,31,7,2.727272727272727,5,3.064516129032258,0.03225806451612903
Spanish,1597,random,31,4,1.4285714285714286,10,4.0,0.03225806451612903
Spanish,1598,natural,12,5,2.75,3,1.5,0.08333333333333333
Spanish,1598,random,12,4,1.8333333333333333,6,2.75,0.08333333333333333
Spanish,1599,natural,15,4,2.3333333333333335,5,2.6,0.06666666666666667
Spanish,1599,random,15,5,2.0,5,2.2666666666666666,0.06666666666666667
Spanish,1600,natural,13,4,2.0,4,1.9230769230769231,0.07692307692307693
Spanish,1600,random,13,3,1.2,6,2.8461538461538463,0.07692307692307693
Spanish,1601,natural,37,5,2.25,7,3.5135135135135136,0.02702702702702703
Spanish,1601,random,37,5,1.6363636363636365,11,4.486486486486487,0.02702702702702703
Spanish,1602,natural,33,5,2.4615384615384617,5,2.8484848484848486,0.030303030303030304
Spanish,1602,random,33,3,1.6,11,6.0,0.030303030303030304
Spanish,1603,natural,21,4,3.0,5,2.473684210526316,0.04285714285714286
Spanish,1603,random,21,4,1.6666666666666667,6,3.238095238095238,0.047619047619047616
Spanish,1604,natural,20,5,2.5714285714285716,3,1.894736842105263,0.04736842105263158
Spanish,1604,random,20,4,2.111111111111111,6,2.95,0.05
Spanish,1605,natural,21,4,2.5,5,2.4285714285714284,0.047619047619047616
Spanish,1605,random,21,4,1.5384615384615385,5,2.857142857142857,0.047619047619047616
Spanish,1606,natural,19,4,3.6,5,2.6315789473684212,0.05263157894736842
Spanish,1606,random,19,4,1.6363636363636365,7,3.5789473684210527,0.05263157894736842
Spanish,1607,natural,31,10,3.2222222222222223,5,2.1666666666666665,0.03118279569892473
Spanish,1607,random,31,4,1.5,11,4.516129032258065,0.03225806451612903
Spanish,1608,natural,29,6,2.6,5,2.4444444444444446,0.03201970443349754
Spanish,1608,random,29,5,1.75,6,3.1724137931034484,0.034482758620689655
Spanish,1609,natural,17,5,2.6666666666666665,6,3.588235294117647,0.058823529411764705
Spanish,1609,random,17,5,2.0,4,1.9411764705882353,0.058823529411764705
Spanish,1610,natural,17,4,3.75,4,2.25,0.05514705882352941
Spanish,1610,random,17,3,1.3333333333333333,8,3.7058823529411766,0.058823529411764705
Spanish,1611,natural,29,5,2.5454545454545454,6,3.206896551724138,0.034482758620689655
Spanish,1611,random,29,5,1.75,6,2.896551724137931,0.034482758620689655
Spanish,1612,natural,74,8,2.6666666666666665,12,6.260273972602739,0.013328396890040726
Spanish,1612,random,74,5,1.697674418604651,15,6.756756756756757,0.013513513513513514
Spanish,1613,natural,25,5,2.875,3,2.0833333333333335,0.03833333333333333
Spanish,1613,random,25,5,1.5,7,3.48,0.04
Spanish,1614,natural,19,4,2.0,6,3.263157894736842,0.05263157894736842
Spanish,1614,random,19,6,2.0,4,2.0526315789473686,0.05263157894736842
Spanish,1615,natural,39,7,3.1666666666666665,5,2.4358974358974357,0.02564102564102564
Spanish,1615,random,39,5,1.9,8,4.0,0.02564102564102564
Spanish,1616,natural,14,5,2.6,3,1.7857142857142858,0.07142857142857142
Spanish,1616,random,14,3,1.625,4,2.142857142857143,0.07142857142857142
Spanish,1617,natural,9,4,2.6666666666666665,3,1.5555555555555556,0.1111111111111111
Spanish,1617,random,9,3,1.3333333333333333,6,2.5555555555555554,0.1111111111111111
Spanish,1618,natural,15,5,2.3333333333333335,3,1.7333333333333334,0.06666666666666667
Spanish,1618,random,15,4,1.75,3,1.9333333333333333,0.06666666666666667
Spanish,1619,natural,29,5,2.7,4,2.2857142857142856,0.0332512315270936
Spanish,1619,random,29,4,1.6470588235294117,7,3.0,0.034482758620689655
Spanish,1620,natural,19,5,2.5714285714285716,5,2.473684210526316,0.05263157894736842
Spanish,1620,random,19,4,1.5,9,3.6842105263157894,0.05263157894736842
Spanish,1621,natural,21,4,2.7142857142857144,4,2.2,0.04523809523809524
Spanish,1621,random,21,3,1.4285714285714286,10,4.857142857142857,0.047619047619047616
Spanish,1622,natural,9,4,2.0,3,1.4444444444444444,0.1111111111111111
Spanish,1622,random,9,3,1.6,4,1.7777777777777777,0.1111111111111111
Spanish,1623,natural,33,5,2.8181818181818183,5,2.4375,0.029356060606060608
Spanish,1623,random,33,4,1.6842105263157894,7,3.3636363636363638,0.030303030303030304
Spanish,1624,natural,36,6,2.9166666666666665,6,2.9444444444444446,0.027777777777777776
Spanish,1624,random,36,4,1.6666666666666667,8,4.083333333333333,0.027777777777777776
Spanish,1625,natural,19,4,2.25,5,2.736842105263158,0.05263157894736842
Spanish,1625,random,19,4,1.6363636363636365,8,3.263157894736842,0.05263157894736842
Spanish,1626,natural,13,3,2.2,3,1.8333333333333333,0.07051282051282051
Spanish,1626,random,13,3,1.5,7,3.1538461538461537,0.07692307692307693
Spanish,1627,natural,63,11,2.772727272727273,5,2.1774193548387095,0.01561699948796723
Spanish,1627,random,63,5,1.5897435897435896,16,6.682539682539683,0.015873015873015872
Spanish,1628,natural,23,6,2.4444444444444446,4,2.3043478260869565,0.043478260869565216
Spanish,1628,random,23,4,2.0,5,2.652173913043478,0.043478260869565216
Spanish,1629,natural,13,4,2.4,4,1.8461538461538463,0.07692307692307693
Spanish,1629,random,13,3,1.3333333333333333,9,4.076923076923077,0.07692307692307693
Spanish,1630,natural,47,8,2.6470588235294117,5,2.869565217391304,0.020814061054579093
Spanish,1630,random,47,6,1.4838709677419355,13,4.702127659574468,0.02127659574468085
Spanish,1631,natural,17,4,2.2857142857142856,4,2.176470588235294,0.058823529411764705
Spanish,1631,random,17,4,1.7777777777777777,4,2.0588235294117645,0.058823529411764705
Spanish,1632,natural,44,6,3.0714285714285716,6,2.8181818181818183,0.022727272727272728
Spanish,1632,random,44,5,1.5925925925925926,16,7.340909090909091,0.022727272727272728
Spanish,1633,natural,21,5,2.857142857142857,3,2.0,0.047619047619047616
Spanish,1633,random,21,4,1.5384615384615385,5,2.7142857142857144,0.047619047619047616
Spanish,1634,natural,29,6,3.111111111111111,4,2.5172413793103448,0.034482758620689655
Spanish,1634,random,29,4,1.8666666666666667,9,4.827586206896552,0.034482758620689655
Spanish,1635,natural,31,5,3.0,7,2.6451612903225805,0.03225806451612903
Spanish,1635,random,31,4,1.5789473684210527,10,4.451612903225806,0.03225806451612903
Spanish,1636,natural,48,7,2.764705882352941,6,3.0416666666666665,0.020833333333333332
Spanish,1636,random,48,4,1.3823529411764706,24,10.541666666666666,0.020833333333333332
Spanish,1637,natural,10,3,2.25,3,1.7,0.1
Spanish,1637,random,10,3,1.5,4,1.9,0.1
Spanish,1638,natural,16,5,3.0,3,1.625,0.0625
Spanish,1638,random,16,4,1.5,7,2.875,0.0625
Spanish,1639,natural,32,4,2.230769230769231,9,4.633333333333334,0.029233870967741934
Spanish,1639,random,32,4,1.631578947368421,13,5.65625,0.03125
Spanish,1640,natural,10,4,2.25,3,1.5,0.1
Spanish,1640,random,10,3,1.5,5,2.3,0.1
Spanish,1641,natural,78,5,2.5172413793103448,15,7.5,0.012154512154512154
Spanish,1641,random,78,6,1.6041666666666667,22,9.243589743589743,0.01282051282051282
Spanish,1642,natural,56,8,2.619047619047619,7,2.9642857142857144,0.017857142857142856
Spanish,1642,random,56,4,1.6666666666666667,15,7.482142857142857,0.017857142857142856
Spanish,1643,natural,28,6,3.25,4,2.6296296296296298,0.03439153439153439
Spanish,1643,random,28,4,1.35,10,4.25,0.03571428571428571
Spanish,1644,natural,14,4,2.0,3,1.6923076923076923,0.06593406593406594
Spanish,1644,random,14,4,1.625,5,2.2857142857142856,0.07142857142857142
Spanish,1645,natural,14,5,2.4,3,1.9230769230769231,0.06593406593406594
Spanish,1645,random,14,3,1.4444444444444444,6,2.857142857142857,0.07142857142857142
Spanish,1646,natural,19,6,3.4,2,1.5555555555555556,0.049707602339181284
Spanish,1646,random,19,5,1.8,6,2.473684210526316,0.05263157894736842
Spanish,1647,natural,20,4,2.375,5,2.55,0.05
Spanish,1647,random,20,4,1.7272727272727273,7,3.0,0.05
Spanish,1648,natural,11,6,3.3333333333333335,2,1.2727272727272727,0.09090909090909091
Spanish,1648,random,11,5,1.6666666666666667,3,1.5454545454545454,0.09090909090909091
Spanish,1649,natural,18,4,2.6666666666666665,3,1.9411764705882353,0.05228758169934641
Spanish,1649,random,18,3,1.5454545454545454,9,4.111111111111111,0.05555555555555555
Spanish,1650,natural,4,2,1.5,2,1.0,0.25
Spanish,1650,random,4,2,1.5,2,1.0,0.25
Spanish,1651,natural,40,5,3.1666666666666665,5,2.871794871794872,0.02435897435897436
Spanish,1651,random,40,4,1.625,9,3.95,0.025
Spanish,1652,natural,29,6,3.0,6,2.75,0.0332512315270936
Spanish,1652,random,29,4,1.5555555555555556,10,4.689655172413793,0.034482758620689655
Spanish,1653,natural,17,6,3.0,3,1.875,0.05514705882352941
Spanish,1653,random,17,4,1.4545454545454546,8,3.4705882352941178,0.058823529411764705
Spanish,1654,natural,9,4,2.6666666666666665,3,1.5555555555555556,0.1111111111111111
Spanish,1654,random,9,2,1.1428571428571428,6,2.6666666666666665,0.1111111111111111
Spanish,1655,natural,20,6,2.375,5,2.2,0.05
Spanish,1655,random,20,4,1.4615384615384615,9,3.65,0.05
Spanish,1656,natural,16,4,1.875,4,2.125,0.0625
Spanish,1656,random,16,4,1.6666666666666667,5,2.5,0.0625
Spanish,1657,natural,47,5,2.6470588235294117,6,3.369565217391304,0.020814061054579093
Spanish,1657,random,47,4,1.4375,16,6.851063829787234,0.02127659574468085
Spanish,1658,natural,29,4,2.4545454545454546,5,2.7142857142857144,0.0332512315270936
Spanish,1658,random,29,3,1.4736842105263157,10,5.379310344827586,0.034482758620689655
Spanish,1659,natural,39,6,2.533333333333333,8,3.58974358974359,0.02564102564102564
Spanish,1659,random,39,4,1.5833333333333333,10,5.230769230769231,0.02564102564102564
Spanish,1660,natural,42,5,3.0,6,2.95,0.02264808362369338
Spanish,1660,random,42,5,1.5769230769230769,13,5.666666666666667,0.023809523809523808
Spanish,1661,natural,32,4,2.3076923076923075,8,3.5806451612903225,0.03024193548387097
Spanish,1661,random,32,4,1.4761904761904763,15,6.125,0.03125
Spanish,1662,natural,13,4,2.4,3,1.6153846153846154,0.07692307692307693
Spanish,1662,random,13,3,2.0,4,2.230769230769231,0.07692307692307693
Spanish,1663,natural,15,4,2.8,3,1.6666666666666667,0.06666666666666667
Spanish,1663,random,15,3,1.75,5,2.466666666666667,0.06666666666666667
Spanish,1664,natural,15,5,2.8,3,1.7333333333333334,0.06666666666666667
Spanish,1664,random,15,4,1.5555555555555556,5,2.466666666666667,0.06666666666666667
Spanish,1665,natural,32,4,2.3076923076923075,8,3.903225806451613,0.03024193548387097
Spanish,1665,random,32,4,1.8235294117647058,9,4.0625,0.03125
Spanish,1666,natural,6,2,1.6666666666666667,3,1.5,0.16666666666666666
Spanish,1666,random,6,2,1.25,3,1.5,0.16666666666666666
Spanish,1667,natural,19,7,2.5714285714285716,3,1.6842105263157894,0.05263157894736842
Spanish,1667,random,19,6,1.5,7,2.473684210526316,0.05263157894736842
Spanish,1668,natural,44,5,3.0,6,3.13953488372093,0.022198731501057084
Spanish,1668,random,44,4,1.5925925925925926,12,5.295454545454546,0.022727272727272728
Spanish,1669,natural,17,4,2.6666666666666665,5,2.176470588235294,0.058823529411764705
Spanish,1669,random,17,4,1.7777777777777777,5,2.411764705882353,0.058823529411764705
Spanish,1670,natural,16,4,2.142857142857143,5,2.375,0.0625
Spanish,1670,random,16,4,1.875,5,2.5625,0.0625
Spanish,1671,natural,23,6,2.75,6,2.4347826086956523,0.043478260869565216
Spanish,1671,random,23,3,1.375,13,5.173913043478261,0.043478260869565216
Spanish,1672,natural,31,6,2.3076923076923075,6,2.7419354838709675,0.03225806451612903
Spanish,1672,random,31,5,1.6666666666666667,9,4.354838709677419,0.03225806451612903
Spanish,1673,natural,41,4,2.2941176470588234,8,3.775,0.02378048780487805
Spanish,1673,random,41,4,1.5384615384615385,11,5.487804878048781,0.024390243902439025
Spanish,1674,natural,28,4,2.076923076923077,7,3.6785714285714284,0.03571428571428571
Spanish,1674,random,28,4,1.588235294117647,12,5.678571428571429,0.03571428571428571
Spanish,1675,natural,17,5,2.6666666666666665,4,2.1176470588235294,0.058823529411764705
Spanish,1675,random,17,3,1.4545454545454546,7,3.235294117647059,0.058823529411764705
Spanish,1676,natural,31,5,3.0,5,2.4838709677419355,0.03225806451612903
Spanish,1676,random,31,4,1.5789473684210527,11,5.516129032258065,0.03225806451612903
Spanish,1677,natural,25,4,2.090909090909091,6,3.5,0.03833333333333333
Spanish,1677,random,25,5,1.7142857142857142,8,3.8,0.04
Spanish,1678,natural,29,7,3.0,4,2.4642857142857144,0.0332512315270936
Spanish,1678,random,29,5,1.5555555555555556,11,4.379310344827586,0.034482758620689655
Spanish,1679,natural,46,5,2.588235294117647,7,4.088888888888889,0.021256038647342997
Spanish,1679,random,46,4,1.6071428571428572,15,7.239130434782608,0.021739130434782608
Spanish,1680,natural,23,5,2.3333333333333335,5,2.6363636363636362,0.041501976284584984
Spanish,1680,random,23,4,1.4666666666666666,9,3.652173913043478,0.043478260869565216
Spanish,1681,natural,30,7,2.9,4,2.066666666666667,0.03333333333333333
Spanish,1681,random,30,4,1.8125,6,3.1666666666666665,0.03333333333333333
Spanish,1682,natural,7,3,1.5,3,1.4285714285714286,0.14285714285714285
Spanish,1682,random,7,3,1.5,4,1.7142857142857142,0.14285714285714285
Spanish,1683,natural,54,5,2.5,6,2.8627450980392157,0.017470300489168415
Spanish,1683,random,54,5,1.606060606060606,16,7.277777777777778,0.018518518518518517
Spanish,1684,natural,56,5,3.0,8,3.8181818181818183,0.01753246753246753
Spanish,1684,random,56,4,1.6176470588235294,11,5.928571428571429,0.017857142857142856
Spanish,1685,natural,44,6,2.625,6,3.1627906976744184,0.022198731501057084
Spanish,1685,random,44,3,1.4333333333333333,13,6.159090909090909,0.022727272727272728
Spanish,1686,natural,19,5,2.25,4,2.1052631578947367,0.05263157894736842
Spanish,1686,random,19,4,1.6363636363636365,9,3.5789473684210527,0.05263157894736842
Spanish,1687,natural,7,4,3.0,2,1.1428571428571428,0.14285714285714285
Spanish,1687,random,7,2,1.2,5,2.2857142857142856,0.14285714285714285
Spanish,1688,natural,28,5,2.25,5,2.8214285714285716,0.03571428571428571
Spanish,1688,random,28,5,1.5,9,3.5357142857142856,0.03571428571428571
Spanish,1689,natural,17,4,2.2857142857142856,5,2.5294117647058822,0.058823529411764705
Spanish,1689,random,17,4,1.7777777777777777,6,2.823529411764706,0.058823529411764705
Spanish,1690,natural,26,6,3.125,5,2.230769230769231,0.038461538461538464
Spanish,1690,random,26,5,1.6666666666666667,9,4.076923076923077,0.038461538461538464
Spanish,1691,natural,11,4,2.5,3,1.6363636363636365,0.09090909090909091
Spanish,1691,random,11,3,2.0,5,2.4545454545454546,0.09090909090909091
Spanish,1692,natural,19,4,2.5714285714285716,4,2.210526315789474,0.05263157894736842
Spanish,1692,random,19,4,1.6363636363636365,6,2.6315789473684212,0.05263157894736842
Spanish,1693,natural,32,7,3.2222222222222223,5,3.0,0.029233870967741934
Spanish,1693,random,32,5,1.631578947368421,7,3.21875,0.03125
Spanish,1694,natural,27,5,2.3636363636363638,5,2.6296296296296298,0.037037037037037035
Spanish,1694,random,27,5,1.7333333333333334,8,3.6666666666666665,0.037037037037037035
Spanish,1695,natural,50,9,3.6923076923076925,6,2.6122448979591835,0.019591836734693877
Spanish,1695,random,50,4,1.4848484848484849,13,6.24,0.02
Spanish,1696,natural,25,5,2.4,5,2.6,0.04
Spanish,1696,random,25,3,1.263157894736842,11,5.04,0.04
Spanish,1697,natural,59,6,3.2222222222222223,6,3.3389830508474576,0.01694915254237288
Spanish,1697,random,59,4,1.8125,13,7.610169491525424,0.01694915254237288
Spanish,1698,natural,19,5,2.8333333333333335,3,1.9444444444444444,0.049707602339181284
Spanish,1698,random,19,4,1.6363636363636365,6,3.0526315789473686,0.05263157894736842
Spanish,1699,natural,31,6,2.5,8,4.064516129032258,0.03225806451612903
Spanish,1699,random,31,4,1.3043478260869565,10,4.258064516129032,0.03225806451612903
Spanish,1700,natural,20,5,2.5714285714285716,5,2.263157894736842,0.04736842105263158
Spanish,1700,random,20,4,1.5833333333333333,7,3.55,0.05
Spanish,1701,natural,21,5,2.7142857142857144,4,2.15,0.04523809523809524
Spanish,1701,random,21,4,1.5384615384615385,9,4.380952380952381,0.047619047619047616
Spanish,1702,natural,19,4,2.25,4,2.1052631578947367,0.05263157894736842
Spanish,1702,random,19,4,1.6363636363636365,6,2.6315789473684212,0.05263157894736842
Spanish,1703,natural,30,7,2.0714285714285716,5,3.3333333333333335,0.03333333333333333
Spanish,1703,random,30,5,1.5263157894736843,10,4.833333333333333,0.03333333333333333
Spanish,1704,natural,19,4,2.25,6,3.210526315789474,0.05263157894736842
Spanish,1704,random,19,3,1.3846153846153846,8,3.263157894736842,0.05263157894736842
Spanish,1705,natural,19,6,2.8333333333333335,5,2.2777777777777777,0.049707602339181284
Spanish,1705,random,19,4,1.6363636363636365,6,2.8947368421052633,0.05263157894736842
Spanish,1706,natural,17,5,2.5,3,1.8125,0.05514705882352941
Spanish,1706,random,17,4,1.6,5,2.3529411764705883,0.058823529411764705
Spanish,1707,natural,9,4,2.0,2,1.3333333333333333,0.1111111111111111
Spanish,1707,random,9,3,1.6,4,2.0,0.1111111111111111
Spanish,1708,natural,52,4,2.4,7,3.6530612244897958,0.01809954751131222
Spanish,1708,random,52,4,1.5454545454545454,13,6.75,0.019230769230769232
Spanish,1709,natural,69,6,2.72,7,3.3333333333333335,0.014492753623188406
Spanish,1709,random,69,4,1.619047619047619,23,9.666666666666666,0.014492753623188406
Spanish,1710,natural,25,4,2.1818181818181817,5,2.64,0.04
Spanish,1710,random,25,6,1.7142857142857142,6,2.44,0.04
Spanish,1711,natural,24,5,2.5555555555555554,6,3.3333333333333335,0.041666666666666664
Spanish,1711,random,24,5,1.6428571428571428,12,4.958333333333333,0.041666666666666664
Spanish,1712,natural,9,4,2.0,3,1.4444444444444444,0.1111111111111111
Spanish,1712,random,9,3,1.3333333333333333,4,1.7777777777777777,0.1111111111111111
Spanish,1713,natural,52,8,2.55,6,3.576923076923077,0.019230769230769232
