language,sentence_id,type,n_nodes,max_arity,mean_arity,tree_depth,mean_depth,density
Spanish,186,random,35,5,1.7,13,5.371428571428571,0.02857142857142857
Spanish,187,natural,45,9,3.142857142857143,4,2.3777777777777778,0.022222222222222223
Spanish,187,random,45,4,1.5714285714285714,13,5.711111111111111,0.022222222222222223
Spanish,188,natural,33,6,2.727272727272727,5,2.5161290322580645,0.028409090909090908
Spanish,188,random,33,4,1.391304347826087,14,6.454545454545454,0.030303030303030304
Spanish,189,natural,10,5,3.0,3,1.4,0.1
Spanish,189,random,10,3,1.8,5,2.3,0.1
Spanish,190,natural,11,4,2.0,3,1.7272727272727273,0.09090909090909091
Spanish,190,random,11,4,1.6666666666666667,4,1.9090909090909092,0.09090909090909091
Spanish,191,natural,20,6,3.1666666666666665,3,1.85,0.05
Spanish,191,random,20,4,1.3571428571428572,7,3.4,0.05
Spanish,192,natural,30,5,2.230769230769231,5,2.3333333333333335,0.03333333333333333
Spanish,192,random,30,4,1.6111111111111112,6,3.5,0.03333333333333333
Spanish,193,natural,57,5,2.7,6,3.6363636363636362,0.016917293233082706
Spanish,193,random,57,5,1.75,19,9.052631578947368,0.017543859649122806
Spanish,194,natural,25,6,2.4,4,2.12,0.04
Spanish,194,random,25,5,1.6,5,2.36,0.04
Spanish,195,natural,55,5,2.4545454545454546,11,4.381818181818182,0.01818181818181818
Spanish,195,random,55,4,1.6363636363636365,11,5.545454545454546,0.01818181818181818
Spanish,196,natural,20,5,2.375,4,2.05,0.05
Spanish,196,random,20,5,1.7272727272727273,9,3.95,0.05
Spanish,197,natural,26,5,3.125,4,2.230769230769231,0.038461538461538464
Spanish,197,random,26,5,1.3888888888888888,10,4.5,0.038461538461538464
Spanish,198,natural,36,5,2.6923076923076925,6,3.1666666666666665,0.027777777777777776
Spanish,198,random,36,4,1.8421052631578947,7,4.111111111111111,0.027777777777777776
Spanish,199,natural,44,8,2.15,6,4.090909090909091,0.022727272727272728
Spanish,199,random,44,5,1.6538461538461537,16,8.045454545454545,0.022727272727272728
Spanish,200,natural,34,7,2.2142857142857144,7,3.0625,0.027629233511586453
Spanish,200,random,34,5,1.736842105263158,8,3.9705882352941178,0.029411764705882353
Spanish,201,natural,25,7,3.2857142857142856,4,2.0,0.03833333333333333
Spanish,201,random,25,4,1.5,7,3.6,0.04
Spanish,202,natural,20,4,2.7142857142857144,4,2.35,0.05
Spanish,202,random,20,4,1.5833333333333333,7,3.4,0.05
Spanish,203,natural,29,5,2.3333333333333335,7,3.7241379310344827,0.034482758620689655
Spanish,203,random,29,4,1.4736842105263157,8,4.206896551724138,0.034482758620689655
Spanish,204,natural,39,5,2.7142857142857144,6,3.076923076923077,0.02564102564102564
Spanish,204,random,39,5,1.52,11,4.6923076923076925,0.02564102564102564
Spanish,205,natural,24,6,3.2857142857142856,6,2.7916666666666665,0.041666666666666664
Spanish,205,random,24,4,1.5333333333333334,11,4.583333333333333,0.041666666666666664
Spanish,206,natural,23,7,2.2,4,2.0869565217391304,0.043478260869565216
Spanish,206,random,23,4,1.5714285714285714,10,4.130434782608695,0.043478260869565216
Spanish,207,natural,14,4,2.6,4,2.142857142857143,0.07142857142857142
Spanish,207,random,14,3,1.625,4,2.2857142857142856,0.07142857142857142
Spanish,208,natural,19,6,2.4285714285714284,4,1.8888888888888888,0.049707602339181284
Spanish,208,random,19,3,1.3846153846153846,7,3.210526315789474,0.05263157894736842
Spanish,209,natural,30,7,3.111111111111111,4,2.1379310344827585,0.03218390804597701
Spanish,209,random,30,4,1.45,7,3.566666666666667,0.03333333333333333
Spanish,210,natural,29,6,2.3333333333333335,5,2.3793103448275863,0.034482758620689655
Spanish,210,random,29,5,1.6470588235294117,10,3.9655172413793105,0.034482758620689655
Spanish,211,natural,21,4,2.7142857142857144,6,3.55,0.04523809523809524
Spanish,211,random,21,4,1.8181818181818181,7,3.0952380952380953,0.047619047619047616
Spanish,212,natural,26,5,2.5555555555555554,6,2.7916666666666665,0.03538461538461538
Spanish,212,random,26,6,1.9230769230769231,8,3.576923076923077,0.038461538461538464
Spanish,213,natural,23,4,2.5,5,2.4761904761904763,0.039525691699604744
Spanish,213,random,23,5,1.6923076923076923,7,3.0869565217391304,0.043478260869565216
Spanish,214,natural,23,5,2.4444444444444446,4,2.6956521739130435,0.043478260869565216
Spanish,214,random,23,4,1.6923076923076923,6,3.130434782608696,0.043478260869565216
Spanish,215,natural,17,4,2.6666666666666665,3,1.8823529411764706,0.058823529411764705
Spanish,215,random,17,3,1.3333333333333333,9,3.5294117647058822,0.058823529411764705
Spanish,216,natural,25,5,2.4,5,2.56,0.04
Spanish,216,random,25,6,1.8461538461538463,6,2.8,0.04
Spanish,217,natural,27,6,2.7777777777777777,4,2.269230769230769,0.03561253561253561
Spanish,217,random,27,3,1.4444444444444444,8,4.0,0.037037037037037035
Spanish,218,natural,26,5,2.272727272727273,6,3.1923076923076925,0.038461538461538464
Spanish,218,random,26,5,1.3888888888888888,10,4.230769230769231,0.038461538461538464
Spanish,219,natural,100,6,2.6944444444444446,14,6.979591836734694,0.009797979797979799
Spanish,219,random,100,7,1.6229508196721312,25,9.42,0.01
Spanish,220,natural,29,7,2.4545454545454546,7,3.357142857142857,0.0332512315270936
Spanish,220,random,29,4,1.6470588235294117,8,4.275862068965517,0.034482758620689655
Spanish,221,natural,11,5,2.5,3,1.4545454545454546,0.09090909090909091
Spanish,221,random,11,3,1.4285714285714286,5,2.1818181818181817,0.09090909090909091
Spanish,222,natural,27,5,2.3636363636363638,5,2.2962962962962963,0.037037037037037035
Spanish,222,random,27,5,1.7333333333333334,12,5.518518518518518,0.037037037037037035
Spanish,223,natural,11,4,2.0,4,1.8181818181818181,0.09090909090909091
Spanish,223,random,11,4,1.4285714285714286,6,2.3636363636363638,0.09090909090909091
Spanish,224,natural,46,6,2.75,10,4.377777777777778,0.021256038647342997
Spanish,224,random,46,4,1.3636363636363635,19,8.869565217391305,0.021739130434782608
Spanish,225,natural,66,5,2.782608695652174,7,3.523076923076923,0.014918414918414918
Spanish,225,random,66,4,1.5476190476190477,16,6.5606060606060606,0.015151515151515152
Spanish,226,natural,65,6,2.625,13,7.265625,0.01514423076923077
Spanish,226,random,65,5,1.641025641025641,12,5.4,0.015384615384615385
Spanish,227,natural,24,6,2.3,7,3.2083333333333335,0.041666666666666664
Spanish,227,random,24,4,1.6428571428571428,7,3.0833333333333335,0.041666666666666664
Spanish,228,natural,27,4,3.125,6,3.1923076923076925,0.03561253561253561
Spanish,228,random,27,3,1.5294117647058822,8,3.814814814814815,0.037037037037037035
Spanish,229,natural,9,3,2.0,3,1.5555555555555556,0.1111111111111111
Spanish,229,random,9,4,2.0,4,1.8888888888888888,0.1111111111111111
Spanish,230,natural,7,3,3.0,2,1.2857142857142858,0.14285714285714285
Spanish,230,random,7,3,1.5,3,1.4285714285714286,0.14285714285714285
Spanish,231,natural,57,5,2.8947368421052633,6,3.5,0.017230576441102756
Spanish,231,random,57,4,1.4,12,6.12280701754386,0.017543859649122806
Spanish,232,natural,76,10,2.8461538461538463,6,2.8933333333333335,0.012982456140350877
Spanish,232,random,76,5,1.4705882352941178,20,7.9868421052631575,0.013157894736842105
Spanish,233,natural,8,4,2.3333333333333335,2,1.25,0.125
Spanish,233,random,8,3,1.75,3,1.5,0.125
Spanish,234,natural,32,6,2.8181818181818183,4,2.25,0.03125
Spanish,234,random,32,5,1.7222222222222223,8,4.0,0.03125
Spanish,235,natural,42,4,2.2777777777777777,8,4.428571428571429,0.023809523809523808
Spanish,235,random,42,4,1.5769230769230769,10,4.238095238095238,0.023809523809523808
Spanish,236,natural,10,3,2.25,3,1.7,0.1
Spanish,236,random,10,3,1.8,4,1.8,0.1
Spanish,237,natural,49,6,2.6666666666666665,6,3.061224489795918,0.02040816326530612
Spanish,237,random,49,5,1.7777777777777777,9,3.816326530612245,0.02040816326530612
Spanish,238,natural,21,6,2.5,6,2.8095238095238093,0.047619047619047616
Spanish,238,random,21,4,1.4285714285714286,9,3.8095238095238093,0.047619047619047616
Spanish,239,natural,65,6,2.739130434782609,10,4.203125,0.01514423076923077
Spanish,239,random,65,4,1.6,16,8.36923076923077,0.015384615384615385
Spanish,240,natural,21,6,2.857142857142857,4,1.9047619047619047,0.047619047619047616
Spanish,240,random,21,5,1.8181818181818181,5,2.4285714285714284,0.047619047619047616
Spanish,241,natural,54,6,2.65,6,3.7037037037037037,0.018518518518518517
Spanish,241,random,54,5,1.7096774193548387,9,4.444444444444445,0.018518518518518517
Spanish,242,natural,16,6,2.5,3,1.5625,0.0625
Spanish,242,random,16,4,1.875,5,2.375,0.0625
Spanish,243,natural,16,3,2.142857142857143,5,2.8125,0.0625
Spanish,243,random,16,4,1.875,6,3.25,0.0625
Spanish,244,natural,11,4,2.0,3,1.7272727272727273,0.09090909090909091
Spanish,244,random,11,3,1.4285714285714286,5,2.3636363636363638,0.09090909090909091
Spanish,245,natural,36,7,2.6153846153846154,6,3.1714285714285713,0.026984126984126985
Spanish,245,random,36,5,1.4,11,5.5,0.027777777777777776
Spanish,246,natural,78,6,2.4827586206896552,11,4.1506849315068495,0.011988011988011988
Spanish,246,random,78,6,1.6382978723404256,17,6.871794871794871,0.01282051282051282
Spanish,247,natural,38,7,2.642857142857143,6,3.1052631578947367,0.02631578947368421
Spanish,247,random,38,4,1.5416666666666667,16,7.921052631578948,0.02631578947368421
Spanish,248,natural,53,6,3.3333333333333335,7,3.843137254901961,0.018142235123367198
Spanish,248,random,53,4,1.5294117647058822,10,4.39622641509434,0.018867924528301886
Spanish,249,natural,21,7,2.2222222222222223,4,1.8095238095238095,0.047619047619047616
Spanish,249,random,21,4,1.6666666666666667,7,3.238095238095238,0.047619047619047616
Spanish,250,natural,42,6,2.4375,6,3.2,0.02264808362369338
Spanish,250,random,42,6,1.64,19,8.023809523809524,0.023809523809523808
Spanish,251,natural,21,5,2.2222222222222223,5,2.4285714285714284,0.047619047619047616
Spanish,251,random,21,4,1.6666666666666667,6,3.142857142857143,0.047619047619047616
Spanish,252,natural,5,4,4.0,1,0.8,0.2
Spanish,252,random,5,2,1.3333333333333333,3,1.4,0.2
Spanish,253,natural,34,6,3.1,6,3.09375,0.027629233511586453
Spanish,253,random,34,4,1.5,7,3.411764705882353,0.029411764705882353
Spanish,254,natural,7,5,3.0,2,1.0,0.14285714285714285
Spanish,254,random,7,3,1.5,3,1.4285714285714286,0.14285714285714285
Spanish,255,natural,23,6,2.3333333333333335,5,2.1363636363636362,0.041501976284584984
Spanish,255,random,23,5,2.0,6,3.391304347826087,0.043478260869565216
Spanish,256,natural,14,4,2.4,3,1.7692307692307692,0.06593406593406594
Spanish,256,random,14,4,1.625,4,2.0,0.07142857142857142
Spanish,257,natural,19,4,2.25,5,2.6315789473684212,0.05263157894736842
Spanish,257,random,19,4,1.6363636363636365,9,4.526315789473684,0.05263157894736842
Spanish,258,natural,7,2,1.5,4,2.0,0.14285714285714285
Spanish,258,random,7,3,1.5,3,1.4285714285714286,0.14285714285714285
Spanish,259,natural,41,7,2.0526315789473686,7,3.425,0.02378048780487805
Spanish,259,random,41,4,1.6,11,6.048780487804878,0.024390243902439025
Spanish,260,natural,18,4,2.125,4,2.0,0.05555555555555555
Spanish,260,random,18,5,1.5454545454545454,6,2.611111111111111,0.05555555555555555
Spanish,261,natural,36,7,2.8333333333333335,7,4.0,0.026984126984126985
Spanish,261,random,36,4,1.4583333333333333,13,6.472222222222222,0.027777777777777776
Spanish,262,natural,20,4,1.9,5,2.5,0.05
Spanish,262,random,20,4,1.7272727272727273,5,2.55,0.05
Spanish,263,natural,14,4,1.625,5,2.7857142857142856,0.07142857142857142
Spanish,263,random,14,3,1.3,6,2.7857142857142856,0.07142857142857142
Spanish,264,natural,49,6,2.9375,7,3.4166666666666665,0.019982993197278913
Spanish,264,random,49,4,1.5483870967741935,23,9.755102040816327,0.02040816326530612
Spanish,265,natural,19,3,2.25,5,2.736842105263158,0.05263157894736842
Spanish,265,random,19,4,1.5,9,4.0,0.05263157894736842
Spanish,266,natural,41,6,3.0,7,3.925,0.02378048780487805
Spanish,266,random,41,5,1.5384615384615385,8,4.317073170731708,0.024390243902439025
Spanish,267,natural,35,5,2.5384615384615383,6,3.3529411764705883,0.02773109243697479
Spanish,267,random,35,7,1.619047619047619,10,3.857142857142857,0.02857142857142857
Spanish,268,natural,18,6,2.6666666666666665,3,1.7058823529411764,0.05228758169934641
Spanish,268,random,18,4,1.5454545454545454,10,4.444444444444445,0.05555555555555555
Spanish,269,natural,33,7,2.5833333333333335,4,2.03125,0.029356060606060608
Spanish,269,random,33,4,1.4545454545454546,9,3.787878787878788,0.030303030303030304
Spanish,270,natural,23,6,2.625,4,2.3181818181818183,0.041501976284584984
Spanish,270,random,23,5,1.6923076923076923,8,3.608695652173913,0.043478260869565216
Spanish,271,natural,35,6,2.8333333333333335,6,2.6,0.02857142857142857
Spanish,271,random,35,4,1.4782608695652173,9,3.5714285714285716,0.02857142857142857
Spanish,272,natural,6,3,1.6666666666666667,2,1.1666666666666667,0.16666666666666666
Spanish,272,random,6,3,1.6666666666666667,3,1.3333333333333333,0.16666666666666666
Spanish,273,natural,32,7,3.0,4,2.225806451612903,0.03024193548387097
Spanish,273,random,32,6,1.55,7,2.75,0.03125
Spanish,274,natural,34,6,2.4615384615384617,7,3.121212121212121,0.0285204991087344
Spanish,274,random,34,6,2.0625,10,4.882352941176471,0.029411764705882353
Spanish,275,natural,19,4,2.5714285714285716,4,2.210526315789474,0.05263157894736842
Spanish,275,random,19,4,1.6363636363636365,6,2.8421052631578947,0.05263157894736842
Spanish,276,natural,15,5,2.3333333333333335,4,2.2,0.06666666666666667
Spanish,276,random,15,3,1.5555555555555556,7,3.7333333333333334,0.06666666666666667
Spanish,277,natural,18,4,2.5,6,3.25,0.049019607843137254
Spanish,277,random,18,4,1.4166666666666667,7,3.2777777777777777,0.05555555555555555
Spanish,278,natural,30,6,2.9,3,2.0,0.03333333333333333
Spanish,278,random,30,4,1.7058823529411764,7,3.2333333333333334,0.03333333333333333
Spanish,279,natural,16,5,2.5,3,1.6875,0.0625
Spanish,279,random,16,3,1.5,6,3.0625,0.0625
Spanish,280,natural,20,3,2.375,6,3.4,0.05
Spanish,280,random,20,4,1.7272727272727273,7,3.05,0.05
Spanish,281,natural,38,5,2.3125,7,2.8684210526315788,0.02631578947368421
Spanish,281,random,38,4,1.48,10,4.157894736842105,0.02631578947368421
Spanish,282,natural,23,5,2.2,4,2.0434782608695654,0.043478260869565216
Spanish,282,random,23,3,1.2222222222222223,12,5.478260869565218,0.043478260869565216
Spanish,283,natural,30,5,2.4166666666666665,5,2.7,0.03333333333333333
Spanish,283,random,30,4,1.6111111111111112,7,3.8333333333333335,0.03333333333333333
Spanish,284,natural,23,5,2.75,5,2.8260869565217392,0.043478260869565216
Spanish,284,random,23,4,2.0,9,4.6521739130434785,0.043478260869565216
Spanish,285,natural,50,7,2.5294117647058822,5,2.6818181818181817,0.017551020408163264
Spanish,285,random,50,4,1.8148148148148149,9,4.68,0.02
Spanish,286,natural,45,6,2.588235294117647,12,7.2444444444444445,0.022222222222222223
Spanish,286,random,45,6,1.5172413793103448,10,3.8222222222222224,0.022222222222222223
Spanish,287,natural,16,5,3.75,4,2.1875,0.0625
Spanish,287,random,16,4,1.875,8,3.75,0.0625
Spanish,288,natural,72,7,2.5,8,4.450704225352113,0.013693270735524257
Spanish,288,random,72,5,1.5434782608695652,21,8.277777777777779,0.013888888888888888
Spanish,289,natural,41,6,2.6666666666666665,7,3.317073170731707,0.024390243902439025
Spanish,289,random,41,4,1.6,10,4.804878048780488,0.024390243902439025
Spanish,290,natural,15,5,2.8,4,1.8666666666666667,0.06666666666666667
Spanish,290,random,15,3,1.5555555555555556,6,3.066666666666667,0.06666666666666667
Spanish,291,natural,14,4,2.6,3,1.7142857142857142,0.07142857142857142
Spanish,291,random,14,4,1.625,6,2.857142857142857,0.07142857142857142
Spanish,292,natural,34,5,3.2,6,3.1818181818181817,0.0285204991087344
Spanish,292,random,34,4,1.5,10,4.676470588235294,0.029411764705882353
Spanish,293,natural,11,5,2.5,4,1.7272727272727273,0.09090909090909091
Spanish,293,random,11,3,1.6666666666666667,3,1.7272727272727273,0.09090909090909091
Spanish,294,natural,23,7,3.142857142857143,5,2.869565217391304,0.043478260869565216
Spanish,294,random,23,4,1.5714285714285714,6,3.130434782608696,0.043478260869565216
Spanish,295,natural,32,7,2.3846153846153846,5,2.53125,0.03125
Spanish,295,random,32,4,1.4761904761904763,9,4.1875,0.03125
Spanish,296,natural,48,4,2.473684210526316,11,5.4375,0.020833333333333332
Spanish,296,random,48,5,1.7407407407407407,11,5.583333333333333,0.020833333333333332
Spanish,297,natural,25,4,2.5555555555555554,5,2.4583333333333335,0.03833333333333333
Spanish,297,random,25,5,1.6,11,4.96,0.04
Spanish,298,natural,11,4,3.3333333333333335,2,1.4545454545454546,0.09090909090909091
Spanish,298,random,11,4,1.4285714285714286,4,2.0,0.09090909090909091
Spanish,299,natural,60,7,2.85,8,4.310344827586207,0.016101694915254237
Spanish,299,random,60,4,1.5128205128205128,16,5.2,0.016666666666666666
Spanish,300,natural,14,4,2.0,4,1.8461538461538463,0.06593406593406594
Spanish,300,random,14,3,1.4444444444444444,8,3.857142857142857,0.07142857142857142
Spanish,301,natural,25,6,2.090909090909091,4,2.25,0.03833333333333333
Spanish,301,random,25,4,1.6,7,3.08,0.04
Spanish,302,natural,15,3,2.3333333333333335,4,2.1333333333333333,0.06666666666666667
Spanish,302,random,15,3,1.2727272727272727,8,3.2666666666666666,0.06666666666666667
Spanish,303,natural,55,6,2.7,8,3.963636363636364,0.01818181818181818
Spanish,303,random,55,4,1.588235294117647,14,6.527272727272727,0.01818181818181818
Spanish,304,natural,41,8,3.6363636363636362,4,2.4390243902439024,0.024390243902439025
Spanish,304,random,41,4,1.4285714285714286,14,5.195121951219512,0.024390243902439025
Spanish,305,natural,32,6,2.5,5,3.3870967741935485,0.03024193548387097
Spanish,305,random,32,4,1.631578947368421,14,6.21875,0.03125
Spanish,306,natural,48,5,3.066666666666667,6,3.0,0.020390070921985817
Spanish,306,random,48,4,1.5161290322580645,9,4.145833333333333,0.020833333333333332
Spanish,307,natural,6,2,1.6666666666666667,3,1.5,0.16666666666666666
Spanish,307,random,6,3,2.5,2,1.1666666666666667,0.16666666666666666
Spanish,308,natural,48,9,2.5555555555555554,7,2.851063829787234,0.020390070921985817
Spanish,308,random,48,4,1.6785714285714286,10,5.583333333333333,0.020833333333333332
Spanish,309,natural,31,7,3.2222222222222223,4,2.2,0.03118279569892473
Spanish,309,random,31,3,1.4285714285714286,10,5.548387096774194,0.03225806451612903
Spanish,310,natural,20,7,3.1666666666666665,3,2.1,0.05
Spanish,310,random,20,4,1.5833333333333333,9,4.0,0.05
Spanish,311,natural,19,5,2.8333333333333335,4,2.0555555555555554,0.049707602339181284
Spanish,311,random,19,3,1.3846153846153846,9,4.7368421052631575,0.05263157894736842
Spanish,312,natural,21,7,3.3333333333333335,5,2.5714285714285716,0.047619047619047616
Spanish,312,random,21,5,1.6666666666666667,7,3.4285714285714284,0.047619047619047616
Spanish,313,natural,31,5,2.3076923076923075,5,2.5483870967741935,0.03225806451612903
Spanish,313,random,31,5,1.5,9,3.3548387096774195,0.03225806451612903
Spanish,314,natural,44,6,3.0714285714285716,5,2.4545454545454546,0.022727272727272728
Spanish,314,random,44,4,1.4333333333333333,17,8.522727272727273,0.022727272727272728
Spanish,315,natural,18,3,2.4285714285714284,6,2.888888888888889,0.05555555555555555
Spanish,315,random,18,4,1.4166666666666667,9,3.611111111111111,0.05555555555555555
Spanish,316,natural,16,6,2.5,3,1.625,0.0625
Spanish,316,random,16,4,1.3636363636363635,8,3.25,0.0625
Spanish,317,natural,14,3,1.8571428571428572,4,2.5,0.07142857142857142
Spanish,317,random,14,3,1.625,5,2.5,0.07142857142857142
Spanish,318,natural,20,5,2.5714285714285716,3,2.1578947368421053,0.04736842105263158
Spanish,318,random,20,3,1.3571428571428572,9,4.35,0.05
Spanish,319,natural,10,3,2.25,4,2.3,0.1
Spanish,319,random,10,4,2.25,3,1.6,0.1
Spanish,320,natural,7,3,2.0,3,1.4285714285714286,0.14285714285714285
Spanish,320,random,7,3,2.0,2,1.2857142857142858,0.14285714285714285
Spanish,321,natural,12,5,2.75,3,1.5833333333333333,0.08333333333333333
Spanish,321,random,12,5,2.2,3,1.5833333333333333,0.08333333333333333
Spanish,322,natural,31,6,2.727272727272727,6,2.5483870967741935,0.03225806451612903
Spanish,322,random,31,4,1.5,11,5.290322580645161,0.03225806451612903
Spanish,323,natural,23,4,2.625,4,2.409090909090909,0.041501976284584984
Spanish,323,random,23,3,1.4666666666666666,10,4.304347826086956,0.043478260869565216
Spanish,324,natural,17,4,2.2857142857142856,4,2.1176470588235294,0.058823529411764705
Spanish,324,random,17,4,1.6,5,2.2941176470588234,0.058823529411764705
Spanish,325,natural,22,5,3.0,4,2.227272727272727,0.045454545454545456
Spanish,325,random,22,4,1.75,6,2.8181818181818183,0.045454545454545456
Spanish,326,natural,43,5,3.1538461538461537,6,3.1666666666666665,0.022702104097452935
Spanish,326,random,43,4,1.5,9,4.0,0.023255813953488372
Spanish,327,natural,30,7,2.6363636363636362,5,2.3,0.03333333333333333
Spanish,327,random,30,4,1.6111111111111112,6,3.3,0.03333333333333333
Spanish,328,natural,29,4,2.25,5,3.0357142857142856,0.0332512315270936
Spanish,328,random,29,4,1.8666666666666667,7,3.5172413793103448,0.034482758620689655
Spanish,329,natural,67,7,3.3,11,4.567164179104478,0.014925373134328358
Spanish,329,random,67,5,1.5348837209302326,16,6.985074626865671,0.014925373134328358
Spanish,330,natural,20,5,2.4285714285714284,3,1.8333333333333333,0.04473684210526316
Spanish,330,random,20,5,1.7272727272727273,8,3.5,0.05
Spanish,331,natural,13,4,2.4,4,2.076923076923077,0.07692307692307693
Spanish,331,random,13,4,1.7142857142857142,4,1.9230769230769231,0.07692307692307693
Spanish,332,natural,9,4,2.0,3,1.7777777777777777,0.1111111111111111
Spanish,332,random,9,3,1.3333333333333333,5,2.111111111111111,0.1111111111111111
Spanish,333,natural,17,5,2.2857142857142856,4,1.9411764705882353,0.058823529411764705
Spanish,333,random,17,4,1.7777777777777777,6,2.7058823529411766,0.058823529411764705
Spanish,334,natural,13,3,2.4,3,1.9230769230769231,0.07692307692307693
Spanish,334,random,13,3,1.7142857142857142,4,2.1538461538461537,0.07692307692307693
Spanish,335,natural,53,6,2.8333333333333335,5,3.1346153846153846,0.018505079825834544
Spanish,335,random,53,5,1.5757575757575757,14,5.69811320754717,0.018867924528301886
Spanish,336,natural,20,5,3.8,5,2.5,0.05
Spanish,336,random,20,4,1.7272727272727273,7,3.45,0.05
Spanish,337,natural,15,3,2.0,5,2.6666666666666665,0.06666666666666667
Spanish,337,random,15,5,1.4,5,2.066666666666667,0.06666666666666667
Spanish,338,natural,28,9,4.0,3,1.76,0.031746031746031744
Spanish,338,random,28,5,1.588235294117647,8,3.892857142857143,0.03571428571428571
Spanish,339,natural,53,5,2.380952380952381,8,3.823529411764706,0.018142235123367198
Spanish,339,random,53,4,1.5757575757575757,15,7.811320754716981,0.018867924528301886
Spanish,340,natural,37,5,2.9166666666666665,6,3.0555555555555554,0.026276276276276277
Spanish,340,random,37,4,1.565217391304348,11,5.054054054054054,0.02702702702702703
Spanish,341,natural,12,5,2.2,4,1.9166666666666667,0.08333333333333333
Spanish,341,random,12,4,2.2,4,2.0,0.08333333333333333
Spanish,342,natural,21,6,2.5,4,2.0952380952380953,0.047619047619047616
Spanish,342,random,21,4,1.4285714285714286,7,3.380952380952381,0.047619047619047616
Spanish,343,natural,36,6,2.9166666666666665,6,3.5555555555555554,0.027777777777777776
Spanish,343,random,36,4,1.5217391304347827,11,5.388888888888889,0.027777777777777776
Spanish,344,natural,29,7,3.0,4,2.1785714285714284,0.0332512315270936
Spanish,344,random,29,5,1.6470588235294117,5,2.6206896551724137,0.034482758620689655
Spanish,345,natural,25,5,3.4285714285714284,5,2.36,0.04
Spanish,345,random,25,4,1.7142857142857142,5,2.4,0.04
Spanish,346,natural,33,7,2.5833333333333335,5,2.59375,0.029356060606060608
Spanish,346,random,33,4,1.6,13,4.696969696969697,0.030303030303030304
Spanish,347,natural,29,4,2.3333333333333335,9,4.310344827586207,0.034482758620689655
Spanish,347,random,29,5,1.6470588235294117,6,3.1379310344827585,0.034482758620689655
Spanish,348,natural,19,4,2.5714285714285716,5,2.473684210526316,0.05263157894736842
Spanish,348,random,19,4,1.8,7,3.0,0.05263157894736842
Spanish,349,natural,23,4,2.4444444444444446,5,2.869565217391304,0.043478260869565216
Spanish,349,random,23,4,1.5714285714285714,9,3.9565217391304346,0.043478260869565216
Spanish,350,natural,24,6,2.5555555555555554,3,1.9166666666666667,0.041666666666666664
Spanish,350,random,24,5,1.9166666666666667,6,3.0,0.041666666666666664
Spanish,351,natural,19,6,2.5714285714285716,5,2.1578947368421053,0.05263157894736842
Spanish,351,random,19,5,2.0,5,2.473684210526316,0.05263157894736842
Spanish,352,natural,36,9,2.5,5,2.388888888888889,0.027777777777777776
Spanish,352,random,36,5,1.5217391304347827,9,3.9722222222222223,0.027777777777777776
Spanish,353,natural,27,6,3.7142857142857144,5,2.5925925925925926,0.037037037037037035
Spanish,353,random,27,4,1.7333333333333334,9,3.5185185185185186,0.037037037037037035
Spanish,354,natural,33,7,2.6666666666666665,4,2.393939393939394,0.030303030303030304
Spanish,354,random,33,5,1.6842105263157894,8,3.242424242424242,0.030303030303030304
Spanish,355,natural,107,7,3.1515151515151514,9,4.40952380952381,0.009169458649268207
Spanish,355,random,107,7,1.7666666666666666,15,6.4392523364485985,0.009345794392523364
Spanish,356,natural,45,5,2.588235294117647,10,4.622222222222222,0.022222222222222223
Spanish,356,random,45,5,1.6296296296296295,9,3.8444444444444446,0.022222222222222223
Spanish,357,natural,41,7,2.857142857142857,4,2.682926829268293,0.024390243902439025
Spanish,357,random,41,4,1.5384615384615385,12,5.170731707317073,0.024390243902439025
Spanish,358,natural,143,7,3.2093023255813953,16,7.575539568345324,0.006796020880527923
Spanish,358,random,143,6,1.6705882352941177,17,9.041958041958042,0.006993006993006993
Spanish,359,natural,15,4,2.3333333333333335,3,1.8,0.06666666666666667
Spanish,359,random,15,3,1.4,5,2.6666666666666665,0.06666666666666667
Spanish,360,natural,30,7,2.4166666666666665,4,2.0,0.03333333333333333
Spanish,360,random,30,4,1.5263157894736843,15,6.7,0.03333333333333333
Spanish,361,natural,20,5,2.25,5,2.6842105263157894,0.04736842105263158
Spanish,361,random,20,3,1.4615384615384615,6,3.15,0.05
Spanish,362,natural,21,6,2.375,4,1.95,0.04523809523809524
Spanish,362,random,21,5,1.4285714285714286,7,3.0,0.047619047619047616
Spanish,363,natural,66,6,2.6,7,4.075757575757576,0.015151515151515152
Spanish,363,random,66,5,1.5116279069767442,14,6.196969696969697,0.015151515151515152
Spanish,364,natural,47,6,2.4210526315789473,6,2.9361702127659575,0.02127659574468085
Spanish,364,random,47,5,1.6428571428571428,11,4.48936170212766,0.02127659574468085
Spanish,365,natural,20,4,2.375,5,2.55,0.05
Spanish,365,random,20,4,1.4615384615384615,6,2.5,0.05
Spanish,366,natural,20,5,2.7142857142857144,5,2.55,0.05
Spanish,366,random,20,5,1.5833333333333333,8,3.55,0.05
Spanish,367,natural,29,6,2.7,7,3.4285714285714284,0.0332512315270936
Spanish,367,random,29,5,1.5555555555555556,9,4.0,0.034482758620689655
Spanish,368,natural,23,4,2.5,4,2.142857142857143,0.039525691699604744
Spanish,368,random,23,5,1.6923076923076923,10,4.217391304347826,0.043478260869565216
Spanish,369,natural,39,6,2.642857142857143,6,3.289473684210526,0.02496626180836707
